,ID RESTAURANT,GRADE,DBA,Latitude,Longitude,Exponential Smoothed Score,Probabilistic risk Score,Final Cluster,CUISINE DESCRIPTION
265,40380657,A,PETE'S CLAM STOP,40.57552867,-73.98185025,9.457143569,10.82200798,2,American
266,40380660,A,BURRITO LOCO,40.73201268,-74.00140359,10.07716485,11.53151135,1,Tex-Mex
267,40380826,A,FIT CAFETERIA (BUILDING A ),40.74711976,-73.99499068,8.253871628,9.44507863,2,American
268,40380996,A,SMILING PIZZA,40.66706165,-73.98141432,7.45028608,8.525518813,3,Pizza
269,40381210,A,SYMPOSIUM GREEK RESTAURANT,40.80558029,-73.96415973,9.972096256,11.41127915,2,Greek
270,40381551,A,CLARK'S RESTAURANT,40.69751075,-73.99325978,12.25297006,14.02133095,1,American
271,40381595,A,PIETROS,40.75106917,-73.97311481,9.916667426,11.34785078,3,Italian
272,40381720,A,MISS LILY'S 7A,40.72596206,-73.98360945,9.679444377,11.07639146,2,Caribbean
273,40382052,B,LATOURETTE GOLF COURSE,40.57591441,-74.14825868,22.31902638,25.54013058,0,American
274,40382057,A,DYKER BEACH GOLF (GRILL ROOM),40.61771574,-74.01999468,5.135254489,5.876379549,3,American
275,40382652,A,TOMMY'S PIZZA,40.81955991,-73.81753076,4.573946344,5.234062852,1,Pizza
276,40382802,A,PARNELL'S PUB,40.7562384,-73.96595866,9.030727049,10.3340506,3,Irish
277,40383003,A,COBBLESTONE PUB,40.71531199,-73.83250978,6.095539274,6.975253594,1,American
278,40383033,A,O'SULLIVAN'S PUB,40.62127575,-74.03196222,12.37467728,14.16060308,0,American
279,40383044,A,PIZZA WAGON,40.62136502,-74.02632843,2.816005309,3.22241401,1,Pizza
280,40383067,A,RUSSIAN TURKISH BATHS,40.72834449,-73.98345372,10.43194244,11.9374908,2,Russian
281,40383281,A,GABY'S PIZZA,40.72042481,-73.76089006,10.02821687,11.47549915,1,Pizza
282,40383284,A,VERDI RESTAURANT,40.7870351,-73.81442795,11.56864405,13.23824232,0,Italian
283,40383464,A,LE BERNARDIN,40.76132806,-73.98187523,8.180006337,9.360553027,2,French
284,40383496,A,THE GROTTO PIZZA,40.70550031,-74.01239643,10.2752289,11.7581602,0,Pizza
285,40383511,A,BRANDY'S PIANO BAR,40.77713558,-73.95406166,12.24376781,14.01080062,0,American
286,40383609,A,REAL MADRID RESTAURANT,40.62628974,-74.15836786,11.81760436,13.52313283,2,Spanish
287,40383737,A,CANLON'S RESTAURANT,40.56512856,-74.12670451,11.36500012,13.00520829,2,Italian
288,40383819,A,LAST STOP (AI & JI) RESTAURANT,40.88969981,-73.89816202,13.01968517,14.89869915,0,American
289,40383825,A,RUSSIAN SAMOVAR,40.76310426,-73.9841923,12.54306004,14.35328701,1,Russian
290,40384036,A,MCDONALD'S,40.65766982,-73.88993248,10.31300969,11.80139355,3,Hamburgers
291,40384188,A,LA MELA RESTAURANT,40.71991098,-73.99707789,11.73448648,13.42801929,3,Italian
292,40384340,A,FRIEND OF A FARMER,40.73690034,-73.98664868,11.09924088,12.70109442,0,American
293,40384458,A,DREAM PIZZA,40.75034006,-73.87011225,9.994760095,11.43721386,0,Pizza
294,40384507,A,IRENE'S PLACE,40.72349055,-73.95064257,11.8919563,13.60821532,0,Polish
295,40384528,A,VESELKA RESTAURANT,40.72908607,-73.98730331,12.46340286,14.26213362,3,Eastern European
296,40384575,A,WHITE CASTLE,40.65585423,-73.88859837,5.888780386,6.738655056,2,Hamburgers
297,40384662,A,J & R PIZZA,40.61035512,-73.95438577,8.785896562,10.05388593,1,Pizza
298,40384920,A,VICTORY SWEET SHOP,40.77350728,-73.90523636,6.031804493,6.902320545,1,Bakery Products/Desserts
299,40385157,A,PANGEA,40.73057635,-73.98621698,10.03044208,11.4780455,0,Mediterranean
300,40385161,A,AUTOMATIC SLIMS,40.73629971,-74.00829218,12.52944205,14.33770365,1,American
301,40385580,A,LATTANZI,40.76048637,-73.98956061,11.28107098,12.90916642,2,Italian
302,40385584,A,PIZZA GARDEN,40.75804875,-73.79567039,10.38431416,11.88298876,1,Pizza
303,40385587,A,ISLAND,40.78495333,-73.95580762,12.53685042,14.3461812,1,Seafood
304,40385680,A,EASTWOOD MANOR,40.87646993,-73.84606753,8.049003174,9.210643356,2,American
305,40385693,A,"SALUMERIA BEILLESE, BIRICCHINO REST",40.7489478,-73.9958062,9.977862269,11.41787732,1,Italian
306,40385774,A,PARK PLAZA RESTAURANT,40.69784549,-73.99143494,12.31282644,14.08982585,1,American
307,40385873,A,RAY'S PIZZA,40.76324661,-73.98167255,9.390262479,10.74547454,2,Pizza
308,40385885,B,HUNTER'S STEAK & ALE HOUSE,40.61656874,-74.03090459,20.20018308,23.11549369,0,Steakhouse
309,40385955,A,LJUBO'S PIZZERIA,40.84043333,-73.84331417,5.054039232,5.783443225,1,Pizza
310,40386001,A,PRIMOLA RESTAURANT,40.76393069,-73.96190436,5.970386262,6.832038374,2,Italian
311,40386058,A,ARIRANG HIBACHI STEAK HOUSE,40.54937183,-74.15068239,10.15673311,11.62256298,3,Japanese
312,40386067,A,COUNTRY DONUTS,40.54522167,-74.16078,10.23259346,11.70937157,3,Donuts
313,40386147,A,JACKS FIRE DEPARTMENT,40.7472705,-73.9242068,13.01968517,14.89869915,0,American
314,40386278,A,VENICE PIZZA,40.83676247,-73.85718579,10.18802845,11.6583749,2,Pizza
315,40386303,A,PIZZA PLUS,40.6659584,-73.98234101,7.218254573,8.260000287,1,Pizza
316,40386425,A,TASTY'S,40.70047677,-73.90134098,9.976597847,11.41643042,0,American
317,40386528,A,ERIN'S ISLE,40.78687046,-73.80778381,12.26574048,14.0359444,1,Italian
318,40386556,A,WESTSIDE RESTAURANT,40.77641053,-73.98212385,8.871721575,10.1520973,1,American
319,40386569,A,SAL AND CARMINE PIZZA,40.79822582,-73.96918411,3.548198139,4.060277641,2,Pizza
320,40386570,A,CUBBYHOLE,40.73756529,-74.00355076,7.582369841,8.676665034,2,American
321,40386612,A,WHITE CASTLE,40.76013566,-73.77003121,9.937418118,11.37159623,3,Hamburgers
322,40386619,A,PERIYALI,40.74020555,-73.99220533,11.99388888,13.72485891,0,Greek
323,40386646,A,CLUB METROPOLITAN,40.76514556,-73.97919918,6.098832372,6.979021955,1,American
324,40386672,B,FRANK'S SOUP BOWL,40.8773023,-73.85949225,22.43690055,25.67501646,2,Caribbean
325,40386675,A,COPPER KETTLE,40.74608854,-73.91400199,13.09553784,14.98549894,2,American
326,40386722,A,SAN REMO PIZZA RESTAURANT,40.70013494,-73.90612006,11.94182604,13.66528231,1,Pizza
327,40386747,A,ARNO RISTORANTE,40.7530726,-73.98772823,13.40362461,15.33804911,0,Italian
328,40386837,A,WHITE CASTLE,40.67900429,-73.88099919,6.81625966,7.799989066,1,Hamburgers
329,40386976,B,LUPE'S EAST L.A. KITCHEN,40.72367948,-74.00471893,12.04308304,13.78115282,1,Mexican
330,40386999,A,DUE,40.77456218,-73.95709989,10.74518948,12.29594597,2,Italian
331,40387027,A,LA CASA DEL POLLO RESTAURANT,40.74814312,-73.8791212,6.487856783,7.424190758,1,Chicken
332,40387143,A,WHITE CASTLE,40.82481418,-73.87073233,3.924395008,4.490767618,1,Hamburgers
333,40387162,A,DA UMBERTO RESTAURANT,40.73948387,-73.99594754,2.816005309,3.22241401,1,Italian
334,40387178,A,WHITE CASTLE,40.85918136,-73.88661883,7.861544546,8.996130512,1,Hamburgers
335,40387243,B,JIMMY MAX RESTAURANT,40.61613757,-74.13870243,27.0012126,30.89805459,2,American
336,40387399,A,ARTURO'S PIZZA,40.87437775,-73.91012184,10.27267325,11.75523572,1,Pizza
337,40387418,A,TAL BAGELS DELI,0,0,10.83616651,12.40005289,0,Bagels/Pretzels
338,40387754,A,TRATTORIA DELLA ARTE,40.76541471,-73.98011965,7.229640847,8.27302984,1,Italian
339,40387825,B,GREEN PAVILION RESTAURANT & SPORTS LOUNGE,40.63115897,-73.97625805,19.71772503,22.56340681,3,American
340,40387861,A,WESTWAY DINER,40.75947923,-73.99184932,14.42322235,16.50479621,0,American
341,40388091,A,MASAWA,40.80989871,-73.95878571,11.84944139,13.55956462,1,Ethiopian
342,40388194,A,SOB'S,40.72834007,-74.00534345,12.3206121,14.09873515,2,Latin American
343,40388218,A,WALKER'S RESTAURANT,40.71979003,-74.00707437,10.36183341,11.85726357,1,American
344,40388253,A,THE PIZZA PLACE,40.84046578,-73.85550809,12.62270305,14.44442417,1,Pizza
345,40388260,A,AMNON KOSHER PIZZA,40.63544025,-73.99169519,12.38957666,14.17765275,3,Jewish/Kosher
346,40388269,A,WHITE CASTLE,40.88001579,-73.84178125,6.054931956,6.928785787,1,Hamburgers
347,40388321,A,COWGIRL HALL OF FAME,40.73384053,-74.00628565,12.17628405,13.93357754,3,Tex-Mex
348,40388419,A,FAMOUS FAMIGLIA PIZZERIA,40.80477671,-73.96625883,13.65739966,15.62844923,2,Pizza
349,40388578,A,DIVE BAR,40.79383183,-73.97053688,12.30440675,14.08019103,0,American
350,40388639,A,GLENDALE PIZZA,40.70171998,-73.88359127,10.35488419,11.84931143,0,Pizza
351,40388640,A,THE CORNELL CENTER OF NEW YORK,40.75459752,-73.97953816,8.773228051,10.03938909,2,American
352,40388668,A,QUEEN BEE'S TAVERN,40.6508248,-73.94927304,5.135254489,5.876379549,3,American
353,40388672,A,NECTAR RESTAURANT,40.77812894,-73.960813,12.04348455,13.78161227,2,American
354,40388784,A,2A,40.72290194,-73.98583616,10.0500421,11.50047421,2,American
355,40388787,A,SETTE MEZZO,40.76932723,-73.96298794,12.28887677,14.06241975,3,Italian
356,40388818,A,YAMA JAPANESE RESTAURANT,40.73600018,-73.98772056,8.847551731,10.12443924,2,Seafood
357,40388823,A,CHADWICK'S,40.62183575,-74.03173555,6.951477309,7.954721461,2,American
358,40388901,A,EL CASTILLO DE JAGUA RESTAURANT,40.71989664,-73.98781012,11.91520766,13.63482234,1,Latin American
359,40388935,A,SAKEBAR DECIBEL,40.72955551,-73.9881439,8.223261001,9.410050247,1,Japanese
360,40389114,A,SACCO PIZZA,40.76606072,-73.98707963,8.192762483,9.375150153,1,Pizza
361,40389243,A,DA TOMMASSO,40.76455078,-73.9844627,9.833468441,11.25264443,1,Italian
362,40389356,A,TOM'S RESTAURANT,40.80549019,-73.96572025,14.80290197,16.93927157,0,American
363,40389455,A,TOWNHOUSE OF NY,40.76050379,-73.96607559,10.48723516,12.00076342,0,American
364,40389504,A,DALLAS BBQ,40.77026227,-73.96021834,12.40452607,14.19475966,2,Barbecue
365,40389681,A,VILLA MONTE RESTAURANT & PIZZERIA,40.51584224,-74.23350214,10.42648898,11.93125029,1,Pizza
366,40389701,C,ROSA'S PIZZA,40.72743895,-73.89548128,25.31718077,28.9709816,0,Pizza
367,40389732,A,GIANDO,40.71033295,-73.96853236,7.386680978,8.452734159,3,Italian
368,40389807,A,CHAMP GOURMET,40.70617289,-74.01124959,8.740765319,10.00224131,2,American
369,40389819,A,AUSTIN HOUSE,40.7192153,-73.84236287,12.53485297,14.34389548,0,American
370,40389881,A,WHARF BAR AND GRILL,40.58163547,-73.83823199,16.25105127,18.59641924,0,American
371,40390163,A,5 BURRO CAFE,40.71924001,-73.84237002,5.537879962,6.337112333,1,Mexican
372,40390241,A,PAPAZZIO RESTAURANT,40.76486541,-73.77166458,12.45177694,14.24882984,2,Italian
373,40390266,B,VILLA BARONE MANOR,40.82883153,-73.81917828,12.94204393,14.80985265,0,American
374,40390409,A,THE FAMOUS JIMBO'S HAMBURGER PALACE,40.81370465,-73.95601244,9.792126734,11.20533625,1,Hamburgers
375,40390536,A,TASTE OF INDIA II RESTAURANT,0,0,12.80502164,14.65305516,3,Indian
376,40390696,A,HAN BAT RESTAURANT,40.74986925,-73.98589898,12.23995969,14.00644291,1,Korean
377,40390729,A,DENNIS' PLACE,40.66974269,-73.91036261,9.710161668,11.1115419,0,American
378,40390758,A,WHITE CASTLE,40.70538684,-73.73976888,8.691446366,9.945804592,1,Hamburgers
379,40390850,A,CAFE LUNA,40.59658633,-74.08557426,9.616163614,11.00397796,1,Italian
380,40390973,A,MIRACALI BAKERY II,40.74703912,-73.88940892,13.07213714,14.95872104,1,Bakery Products/Desserts
381,40391032,A,KABAB CAFE,40.7675785,-73.912003,10.98874246,12.57464876,2,Egyptian
382,40391060,A,LUKE'S BAR & GRILL,40.77450181,-73.95714325,10.53992695,12.06105974,1,American
383,40391086,A,A & S PIZZERIA,40.64382156,-74.07756703,11.98392518,13.71345724,3,Pizza
384,40391092,A,BELAIRE CAFE,40.76595606,-73.95374089,9.220005562,10.55064598,3,American
385,40391121,A,LAZZARAS PIZZA CAFE,40.75386602,-73.98961219,12.58174046,14.39754982,1,Pizza
386,40391143,A,LITTLE PIE COMPANY,40.75952049,-73.99317046,7.953436804,9.101284752,2,Bakery Products/Desserts
387,40391154,A,MALACHY'S,40.77748869,-73.97896784,12.5945677,14.4122283,3,Irish
388,40391205,A,GROTTO AZZURRA PIZZERIA,40.60375742,-73.99553446,10.88790191,12.45925479,1,Pizza
389,40391259,A,SYBIL'S BAKERY,40.69068738,-73.81391824,10.42225728,11.92640786,1,Caribbean
390,40391272,A,LINA RESTAURANT,40.86445939,-73.91897499,5.070707099,5.802516616,2,Latin American
391,40391284,A,BAR ASSOCIATION OF THE CITY OF NY KITCHEN,40.7553691,-73.98136792,7.959306812,9.108001926,3,American
392,40391304,A,BAY RIDGE MANOR CATERING,40.62911961,-74.0237016,7.959306812,9.108001926,3,American
393,40391350,A,VACCARO'S PIZZERIA & TRATTORIA,40.72788992,-73.71055696,10.27267325,11.75523572,1,Pizza
394,40391383,A,AIR FRANCE LOUNGE,0,0,8.774173456,10.04047094,1,French
395,40391498,A,PEKING RESTAURANT,40.74559668,-73.90628672,11.21985294,12.83911333,0,Chinese
396,40391531,A,TEA AND SYMPATHY,40.73834759,-74.0021543,12.42049807,14.21303676,0,English
397,40391639,A,MCDONALD'S,40.80613556,-73.92579752,10.5756132,12.10189627,1,Hamburgers
398,40391695,A,ORSO,40.76014595,-73.98880262,7.780435975,8.90331627,1,Italian
399,40391699,A,H & H MIDTOWN BAGELS EAST,40.77436074,-73.95431632,11.04092924,12.63436719,1,Bagels/Pretzels
400,40391808,A,IHOP,40.63559039,-73.74011778,4.272367964,4.888960379,1,Pancakes/Waffles
401,40391824,A,HILLSIDE SWIMMING CLUB,40.60219557,-74.1682749,12.52480724,14.33239994,0,American
402,40391857,A,LA STRADA RESTAURANT,40.57371754,-74.11585362,13.40305612,15.33739857,3,Italian
403,40391913,A,THE NIPPON CLUB,40.76495883,-73.97870828,8.634627606,9.880785692,1,Japanese
404,40391979,B,SUTTON CAFE RESTAURANT,40.75777465,-73.96329399,19.22005191,21.99390901,0,American
405,40392063,A,WALTER'S BAR,40.74928814,-73.99558602,10.65195906,12.18926043,1,American
406,40392140,A,SALVATORE AND LLOYD'S PIZZA,40.54404627,-74.16507319,12.53685042,14.3461812,1,Pizza
407,40392256,A,MCDONALD'S,40.7591202,-73.82993379,7.496309408,8.578184274,1,Hamburgers
408,40392313,A,CAFE BELLA VITA,40.58280156,-74.09647925,9.465665462,10.83175976,1,Italian
409,40392339,A,ABSOLUTE BAGELS,40.80253741,-73.96771201,19.49524102,22.30881369,3,Bagels/Pretzels
410,40392384,A,B.Q.E. CAFE BILLIARDS,40.75256229,-73.89603725,11.85406013,13.56484994,0,American
411,40392388,A,TAL BAGEL,40.77749656,-73.95084069,12.61378795,14.43422243,3,Bagels/Pretzels
412,40392410,A,DUNKIN',40.70730445,-73.80253891,5.296332091,6.060704032,1,Donuts
413,40392496,A,TARTINE,40.73621488,-74.00329449,5.013431603,5.736975063,1,French
414,40392668,A,LUCYS,40.72693086,-73.98290567,12.06174639,13.80250969,2,American
415,40392766,A,BERGEN BEACH CAFE,40.6200787,-73.90704357,9.994760095,11.43721386,0,American
416,40392834,C,EL CANTINERO,40.73356876,-73.99310457,31.76227471,36.34623794,0,Mexican
417,40392872,A,MOLLY'S,40.73837386,-73.98346565,12.38957666,14.17765275,3,Irish
418,40393044,C,SCALINATELLA RESTAURANT,40.76266369,-73.96532724,36.4426391,41.70207719,2,Italian
419,40393051,A,FRIEND'S TAVERN,40.74726777,-73.88744161,10.50468414,12.02073065,2,American
420,40393093,A,RINCON SALVADORENO RESTAURANT,40.70169634,-73.80544083,9.832718621,11.2517864,2,Latin American
421,40393154,A,AMSTERDAM BILLIARDS,40.73169663,-73.99027595,3.589088369,4.10706919,1,American
422,40393243,A,BUDDY'S BURRITO & TACO BAR,40.68514836,-73.99456268,12.7564184,14.59743746,2,Tex-Mex
423,40393378,A,E.J'S LUNCHEONETTE,40.77056686,-73.95999432,9.93044863,11.3636209,1,American
424,40393395,A,COURT SQUARE DINER,40.74614903,-73.94556234,10.01273047,11.45777774,2,American
425,40393413,A,V & S PIZZERIA OF SHEAPSHEAD BAY,40.58336983,-73.95127575,12.03682335,13.77398973,1,Pizza
426,40393427,A,DAVIS POLK DINING ROOM,40.7530952,-73.9748537,8.734245065,9.994780042,0,American
427,40393519,A,DOWN THE HATCH,40.7323942,-74.00172473,6.178295383,7.069953147,2,American
428,40393558,A,FITZGERALD'S PUB,40.73996566,-73.98232854,11.66676794,13.35052754,0,American
429,40393561,A,FAROS RESTAURANT,40.64267675,-73.97973116,7.421712689,8.492821682,2,American
430,40393563,A,GUN POST LANES SNACK BAR,40.87281911,-73.85208922,10.84763923,12.41318136,0,American
431,40393570,A,PASTA LOVERS TRATTORIA,40.75979104,-73.98217165,9.721101861,11.124061,2,Italian
432,40393591,A,DON GIOVANNI RESTAURANT,40.74740249,-74.00435971,10.80986812,12.36995909,0,Italian
433,40393688,A,EL MOLINO ROJO RESTAURANT,40.82734877,-73.92438623,12.83023351,14.68190563,0,Latin American
434,40393712,A,SHABU TATSU,40.72928625,-73.98569047,6.125625753,7.009682184,1,Japanese
435,40393753,A,C & B LUNCHEONETTE,40.69618438,-73.90511228,9.050028624,10.3561378,2,American
436,40393761,A,SAN PIETRO,40.76070362,-73.97460896,11.87595437,13.58990398,2,Italian
437,40393772,A,INDO CHINE,40.72907826,-73.99211283,5.103496424,5.840038128,1,Asian/Asian Fusion
438,40393787,A,DUNKIN' / BASKIN ROBBINS,40.70016764,-73.90582428,10.75858621,12.31127612,3,Donuts
439,40393832,A,GLEN PATRICK'S PUB,40.72925198,-73.90022301,10.85418522,12.42067207,0,American
440,40393977,A,TONY'S PIZZA II,40.66473183,-73.92321958,13.85924817,15.85942871,0,Pizza
441,40393985,A,MANETTA'S RISTORANTE,40.74287739,-73.95197423,11.49398577,13.15280929,2,Italian
442,40394007,A,NIAGARA / SISTER MIDNIGHT,40.72591265,-73.98362029,8.918289054,10.20538544,2,American
443,40394028,A,SALVI RESTAURANT,40.6175657,-73.93225741,11.75109567,13.44702554,0,Italian
444,40394030,A,TIBBETT DINER,40.8800092,-73.9092029,14.7988881,16.93467842,1,American
445,40394037,A,WHITE CASTLE,40.71183375,-73.78741886,5.321703309,6.089736849,1,Hamburgers
446,40394068,A,JACKSON HOLE,40.76747249,-73.89986589,9.547277248,10.92514984,2,Hamburgers
447,40394110,A,CRONIN & PHELAN PUB & RESTAURANT,40.75927575,-73.91967737,11.3991447,13.04428065,3,American
448,40394176,B,Meze-Mazi,40.74372003,-73.97956678,25.13681986,28.76459083,3,American
449,40394207,A,PASCALOU,40.78509053,-73.95572809,7.944048966,9.090542052,2,French
450,40394258,A,TOMMASO RESTAURANT,40.6117389,-74.01009189,13.07281446,14.95949611,3,Italian
451,40394392,A,PICCOLO ANGOLO,40.73804829,-74.00561848,12.27364516,14.04498989,2,Italian
452,40394401,A,BAR SIX,40.73648114,-73.99745966,13.40305612,15.33739857,3,French
453,40394518,A,MATEUS RESTAURANT,40.72052862,-73.73210834,8.282125848,9.477410527,2,Portuguese
454,40394555,A,LUIGI'S RESTAURANT,40.74931099,-73.70763395,13.42527664,15.36282598,0,Italian
455,40394600,A,THE RESTAURANT,40.58752867,-73.81141291,13.18194808,15.08438,0,American
456,40394761,A,E & L BAKERY & COFFEE SHOP,40.8935648,-73.85726222,5.070443999,5.802215544,2,Bakery Products/Desserts
457,40394770,A,WEMBLEY ATHLETIC CLUB,40.90178482,-73.85692616,10.91555737,12.49090152,2,American
458,40394838,A,CULLEN'S TAVERN,40.89669437,-73.85553731,9.964640287,11.40274713,2,American
459,40394916,A,LA ISLA RESTAURANT,40.70854006,-73.95822101,8.115868057,9.287158246,2,Latin American
460,40394962,A,RUSSO'S ON THE BAY,40.65335709,-73.83842501,9.502774653,10.87422459,3,American
461,40395055,A,BECCO,40.76043421,-73.98943789,10.16169682,11.62824306,1,Italian
462,40395079,A,RUDY'S BAR & Grill,40.75992935,-73.99154604,8.660486731,9.910376831,1,American
463,40395122,A,GINO'S PIZZERIA RESTAURANT,40.77546321,-73.95206257,12.32325232,14.10175641,0,Pizza
464,40395211,A,THE GRAY MARE,40.72591335,-73.9896346,12.96363702,14.83456207,3,Irish
465,40395218,A,WINCHESTERS PUB,40.73343387,-73.73654497,11.00306845,12.59104229,0,American
466,40395239,A,CAFE CARDINI,40.75192772,-73.70266685,10.1976957,11.66943733,3,Italian
467,40395310,A,SUNRISE DINER,40.75555174,-73.8155447,12.54181812,14.35186584,1,American
468,40395343,A,FELIX,40.72256515,-74.00362212,11.07513239,12.67350657,0,French
469,40395366,A,MIKE'S DONUTS,40.63394824,-74.02082102,9.458317197,10.82335099,2,Donuts
470,40395375,A,ILDA'S PLACE II,40.74566406,-73.8839184,10.48723516,12.00076342,0,American
471,40395480,A,BROADWAY STATION,40.76227179,-73.92601263,5.999486131,6.865337965,2,American
472,40395511,A,WHITE CASTLE,40.84063045,-73.84095729,9.636428484,11.02716747,0,Hamburgers
473,40395516,A,ALPHA DONUTS,40.74322143,-73.91938644,12.18400138,13.94240863,0,American
474,40395525,A,MCDONALD AVENUE DINER,40.62625131,-73.97628141,6.569136074,7.517200358,2,American
475,40395554,A,COUNTRY DONUTS,40.56036821,-74.16975986,12.80307283,14.65082509,3,Donuts
476,40395568,C,FRANK'S PLACE,40.67940633,-73.9954104,46.87748662,53.64289234,0,American
477,40395597,B,ELMHURST FAMOUS PIZZA,40.74097181,-73.87984157,13.40362461,15.33804911,0,Pizza
478,40395653,A,MCDONALD'S,40.87295716,-73.87855715,6.169428225,7.059806272,1,Hamburgers
479,40395826,B,JAVA RESTAURANT,40.66276111,-73.98500914,25.38113643,29.04416741,0,Indonesian
480,40395858,A,TEQUILLA SUNRISE,40.76954691,-73.77389405,10.56656738,12.09154494,0,Mexican
481,40395865,A,PIZZA NOSH,40.61564281,-73.94473629,8.781759613,10.04915194,2,Pizza
482,40395872,A,CARIDAD RESTAURANT,40.82619927,-73.95062391,12.46340286,14.26213362,3,Latin American
483,40395882,A,WHITE CASTLE,40.68012196,-73.84074307,8.840323973,10.11616836,2,Hamburgers
484,40395892,A,THE STUMBLE INN,40.77128198,-73.9565388,12.80502164,14.65305516,3,American
